run_id,trial,patch_trigger_ns,validation_complete_ns,scheduled_ns,patch_active_ns,first_protected_request_ns,first_protected_response_ns,rollback_start_ns,rollback_complete_ns,activation_latency_ms,validation_rtt_ms,scheduling_rtt_ms,application_rtt_ms,rollback_latency_ms,protected_response,protected,measurement_scope,pre_activation_warmup_response,task_period_us,task_jitter_us,cpu_load_pct,bus_load_pct,runtime_telemetry_status
patch_activation_20260716_final_firmware,57,543186731409607,543186734180452,543186738050863,543186741957661,543186755060195,543186757743041,543186757779149,543187144783730,10.548054,2.770845,2.764908,2.819803,387.004581,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,58,543188302775621,543188305270178,543188309395366,543188313126865,543188326078753,543188328993469,543188329074135,543188701637551,10.351244,2.494557,3.002924,2.468437,372.563416,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,59,543189859798381,543189862326112,543189866245970,543189870137892,543189883052555,543189886069657,543189886123993,543190257259523,10.339511,2.527731,2.810514,2.750032,371.135530,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,60,543191420762643,543191423318729,543191427394471,543191431072961,543191444027223,543191446870353,543191446912257,543191842125307,10.310318,2.556086,2.965839,2.573965,395.213050,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,61,543193001670432,543193004501689,543193008306031,543193012272822,543193025368930,543193027959238,543193027999117,543193403512304,10.602390,2.831257,2.699538,2.869320,375.513187,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,62,543194575440184,543194577972943,543194581817653,543194585925731,543194598619000,543194601470720,543194601515068,543194981312959,10.485547,2.532759,2.771893,3.001668,379.797891,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,63,543196144059345,543196146655729,543196150582571,543196154435033,543196167364502,543196170348151,543196170396969,543196567540609,10.375688,2.596384,2.815892,2.735366,397.143640,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,64,543197737631818,543197740415933,543197744280128,543197748183225,543197761406163,543197763944719,543197764000032,543198145392025,10.551407,2.784115,2.752896,2.794242,381.391993,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,65,543199311142024,543199313931237,543199317795153,543199321906373,543199334541465,543199337581614,543199337633226,543199713573133,10.764349,2.789213,2.716509,2.986651,375.939907,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,66,543200874467270,543200877224565,543200881153363,543200885926181,543200898862354,543200901670145,543200901703738,543201292941187,11.458911,2.757295,2.826089,2.241246,391.237449,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,67,543202454805122,543202457352966,543202461433038,543202465108036,543202478023397,543202480827556,543202480869460,543202869325866,10.302914,2.547844,2.974429,2.566213,388.456406,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
patch_activation_20260716_final_firmware,68,543204032736340,543204035256039,543204039221433,543204043055178,543204056061960,543204059076268,543204059122991,543204451317319,10.318838,2.519699,2.859402,2.716859,392.194328,7F2E31,true,host_end_to_end_monotonic,500100321388,,,,,not_instrumented_in_current_firmware
