MON,0033014202,7E0,8,0210010000000000
MON,0033018305,7E8,8,0650010032138800
MON,0033520785,7E0,8,0210010000000000
MON,0033524885,7E8,8,0650010032138800
MON,0034027461,7E0,8,0210010000000000
MON,0034031564,7E8,8,0650010032138800
MON,0034535262,7E0,8,0210010000000000
MON,0034539365,7E8,8,0650010032138800
MON,0035041526,7E0,8,0210010000000000
MON,0035045629,7E8,8,0650010032138800
