MON,0230944580,7E0,8,0210010000000000
MON,0230948679,7E8,8,0650010032138800
MON,0231451695,7E0,8,0210010000000000
MON,0231455794,7E8,8,0650010032138800
MON,0231959611,7E0,8,0210010000000000
MON,0231963710,7E8,8,0650010032138800
MON,0232467578,7E0,8,0210010000000000
MON,0232471677,7E8,8,0650010032138800
MON,0232974389,7E0,8,0210010000000000
MON,0232978486,7E8,8,0650010032138800
