time_min,time_hour,strategy,vulnerable_vehicle_count
29640,494.000,ota_only,0
29670,494.500,ota_only,0
29700,495.000,ota_only,0
29730,495.500,ota_only,0
29760,496.000,ota_only,0
29790,496.500,ota_only,0
29820,497.000,ota_only,0
29850,497.500,ota_only,0
29880,498.000,ota_only,0
29910,498.500,ota_only,0
29940,499.000,ota_only,0
29970,499.500,ota_only,0
30000,500.000,ota_only,0
30030,500.500,ota_only,0
30060,501.000,ota_only,0
30090,501.500,ota_only,0
30120,502.000,ota_only,0
30150,502.500,ota_only,0
30180,503.000,ota_only,0
30210,503.500,ota_only,0
30240,504.000,ota_only,0
30270,504.500,ota_only,0
30300,505.000,ota_only,0
30330,505.500,ota_only,0
30360,506.000,ota_only,0
30390,506.500,ota_only,0
30420,507.000,ota_only,0
30450,507.500,ota_only,0
30480,508.000,ota_only,0
30510,508.500,ota_only,0
30540,509.000,ota_only,0
30570,509.500,ota_only,0
30600,510.000,ota_only,0
30630,510.500,ota_only,0
30660,511.000,ota_only,0
30690,511.500,ota_only,0
30720,512.000,ota_only,0
30750,512.500,ota_only,0
30780,513.000,ota_only,0
30810,513.500,ota_only,0
30840,514.000,ota_only,0
30870,514.500,ota_only,0
30900,515.000,ota_only,0
30930,515.500,ota_only,0
30960,516.000,ota_only,0
30990,516.500,ota_only,0
31020,517.000,ota_only,0
31050,517.500,ota_only,0
31080,518.000,ota_only,0
31110,518.500,ota_only,0
31140,519.000,ota_only,0
31170,519.500,ota_only,0
31200,520.000,ota_only,0
31230,520.500,ota_only,0
31260,521.000,ota_only,0
31290,521.500,ota_only,0
31320,522.000,ota_only,0
31350,522.500,ota_only,0
31380,523.000,ota_only,0
31410,523.500,ota_only,0
31440,524.000,ota_only,0
31470,524.500,ota_only,0
31500,525.000,ota_only,0
31530,525.500,ota_only,0
31560,526.000,ota_only,0
31590,526.500,ota_only,0
31620,527.000,ota_only,0
31650,527.500,ota_only,0
31680,528.000,ota_only,0
31710,528.500,ota_only,0
31740,529.000,ota_only,0
31770,529.500,ota_only,0
31800,530.000,ota_only,0
31830,530.500,ota_only,0
31860,531.000,ota_only,0
31890,531.500,ota_only,0
31920,532.000,ota_only,0
31950,532.500,ota_only,0
31980,533.000,ota_only,0
32010,533.500,ota_only,0
32040,534.000,ota_only,0
32070,534.500,ota_only,0
32100,535.000,ota_only,0
32130,535.500,ota_only,0
32160,536.000,ota_only,0
32190,536.500,ota_only,0
32220,537.000,ota_only,0
32250,537.500,ota_only,0
32280,538.000,ota_only,0
32310,538.500,ota_only,0
32340,539.000,ota_only,0
32370,539.500,ota_only,0
32400,540.000,ota_only,0
32430,540.500,ota_only,0
32460,541.000,ota_only,0
32490,541.500,ota_only,0
32520,542.000,ota_only,0
32550,542.500,ota_only,0
32580,543.000,ota_only,0
32610,543.500,ota_only,0
32640,544.000,ota_only,0
32670,544.500,ota_only,0
32700,545.000,ota_only,0
32730,545.500,ota_only,0
32760,546.000,ota_only,0
32790,546.500,ota_only,0
32820,547.000,ota_only,0
32850,547.500,ota_only,0
32880,548.000,ota_only,0
32910,548.500,ota_only,0
32940,549.000,ota_only,0
32970,549.500,ota_only,0
33000,550.000,ota_only,0
33030,550.500,ota_only,0
33060,551.000,ota_only,0
33090,551.500,ota_only,0
33120,552.000,ota_only,0
33150,552.500,ota_only,0
33180,553.000,ota_only,0
33210,553.500,ota_only,0
33240,554.000,ota_only,0
33270,554.500,ota_only,0
33300,555.000,ota_only,0
33330,555.500,ota_only,0
33360,556.000,ota_only,0
33390,556.500,ota_only,0
33420,557.000,ota_only,0
33450,557.500,ota_only,0
33480,558.000,ota_only,0
33510,558.500,ota_only,0
33540,559.000,ota_only,0
33570,559.500,ota_only,0
33600,560.000,ota_only,0
33630,560.500,ota_only,0
33660,561.000,ota_only,0
33690,561.500,ota_only,0
33720,562.000,ota_only,0
33750,562.500,ota_only,0
33780,563.000,ota_only,0
33810,563.500,ota_only,0
33840,564.000,ota_only,0
33870,564.500,ota_only,0
33900,565.000,ota_only,0
33930,565.500,ota_only,0
33960,566.000,ota_only,0
33990,566.500,ota_only,0
34020,567.000,ota_only,0
34050,567.500,ota_only,0
34080,568.000,ota_only,0
34110,568.500,ota_only,0
34140,569.000,ota_only,0
34170,569.500,ota_only,0
34200,570.000,ota_only,0
34230,570.500,ota_only,0
34260,571.000,ota_only,0
34290,571.500,ota_only,0
34320,572.000,ota_only,0
34350,572.500,ota_only,0
34380,573.000,ota_only,0
34410,573.500,ota_only,0
34440,574.000,ota_only,0
34470,574.500,ota_only,0
34500,575.000,ota_only,0
34530,575.500,ota_only,0
34560,576.000,ota_only,0
34590,576.500,ota_only,0
34620,577.000,ota_only,0
34650,577.500,ota_only,0
34680,578.000,ota_only,0
34710,578.500,ota_only,0
34740,579.000,ota_only,0
34770,579.500,ota_only,0
34800,580.000,ota_only,0
34830,580.500,ota_only,0
34860,581.000,ota_only,0
34890,581.500,ota_only,0
34920,582.000,ota_only,0
34950,582.500,ota_only,0
34980,583.000,ota_only,0
35010,583.500,ota_only,0
35040,584.000,ota_only,0
35070,584.500,ota_only,0
35100,585.000,ota_only,0
35130,585.500,ota_only,0
35160,586.000,ota_only,0
35190,586.500,ota_only,0
35220,587.000,ota_only,0
35250,587.500,ota_only,0
35280,588.000,ota_only,0
35310,588.500,ota_only,0
35340,589.000,ota_only,0
35370,589.500,ota_only,0
35400,590.000,ota_only,0
35430,590.500,ota_only,0
35460,591.000,ota_only,0
35490,591.500,ota_only,0
35520,592.000,ota_only,0
35550,592.500,ota_only,0
35580,593.000,ota_only,0
35610,593.500,ota_only,0
35640,594.000,ota_only,0
35670,594.500,ota_only,0
35700,595.000,ota_only,0
35730,595.500,ota_only,0
35760,596.000,ota_only,0
35790,596.500,ota_only,0
35820,597.000,ota_only,0
35850,597.500,ota_only,0
35880,598.000,ota_only,0
35910,598.500,ota_only,0
35940,599.000,ota_only,0
35970,599.500,ota_only,0
36000,600.000,ota_only,0
36030,600.500,ota_only,0
36060,601.000,ota_only,0
36090,601.500,ota_only,0
36120,602.000,ota_only,0
36150,602.500,ota_only,0
36180,603.000,ota_only,0
36210,603.500,ota_only,0
36240,604.000,ota_only,0
36270,604.500,ota_only,0
36300,605.000,ota_only,0
36330,605.500,ota_only,0
36360,606.000,ota_only,0
36390,606.500,ota_only,0
36420,607.000,ota_only,0
36450,607.500,ota_only,0
36480,608.000,ota_only,0
36510,608.500,ota_only,0
36540,609.000,ota_only,0
36570,609.500,ota_only,0
36600,610.000,ota_only,0
36630,610.500,ota_only,0
36660,611.000,ota_only,0
36690,611.500,ota_only,0
36720,612.000,ota_only,0
36750,612.500,ota_only,0
36780,613.000,ota_only,0
36810,613.500,ota_only,0
36840,614.000,ota_only,0
36870,614.500,ota_only,0
36900,615.000,ota_only,0
36930,615.500,ota_only,0
36960,616.000,ota_only,0
36990,616.500,ota_only,0
37020,617.000,ota_only,0
37050,617.500,ota_only,0
37080,618.000,ota_only,0
37110,618.500,ota_only,0
37140,619.000,ota_only,0
37170,619.500,ota_only,0
37200,620.000,ota_only,0
37230,620.500,ota_only,0
37260,621.000,ota_only,0
37290,621.500,ota_only,0
37320,622.000,ota_only,0
37350,622.500,ota_only,0
37380,623.000,ota_only,0
37410,623.500,ota_only,0
37440,624.000,ota_only,0
37470,624.500,ota_only,0
37500,625.000,ota_only,0
37530,625.500,ota_only,0
37560,626.000,ota_only,0
37590,626.500,ota_only,0
37620,627.000,ota_only,0
37650,627.500,ota_only,0
37680,628.000,ota_only,0
37710,628.500,ota_only,0
37740,629.000,ota_only,0
37770,629.500,ota_only,0
37800,630.000,ota_only,0
37830,630.500,ota_only,0
37860,631.000,ota_only,0
37890,631.500,ota_only,0
37920,632.000,ota_only,0
37950,632.500,ota_only,0
37980,633.000,ota_only,0
38010,633.500,ota_only,0
38040,634.000,ota_only,0
38070,634.500,ota_only,0
38100,635.000,ota_only,0
38130,635.500,ota_only,0
38160,636.000,ota_only,0
38190,636.500,ota_only,0
38220,637.000,ota_only,0
38250,637.500,ota_only,0
38280,638.000,ota_only,0
38310,638.500,ota_only,0
38340,639.000,ota_only,0
38370,639.500,ota_only,0
38400,640.000,ota_only,0
38430,640.500,ota_only,0
38460,641.000,ota_only,0
38490,641.500,ota_only,0
38520,642.000,ota_only,0
38550,642.500,ota_only,0
38580,643.000,ota_only,0
38610,643.500,ota_only,0
38640,644.000,ota_only,0
38670,644.500,ota_only,0
38700,645.000,ota_only,0
38730,645.500,ota_only,0
38760,646.000,ota_only,0
38790,646.500,ota_only,0
38820,647.000,ota_only,0
38850,647.500,ota_only,0
38880,648.000,ota_only,0
38910,648.500,ota_only,0
38940,649.000,ota_only,0
38970,649.500,ota_only,0
39000,650.000,ota_only,0
39030,650.500,ota_only,0
39060,651.000,ota_only,0
39090,651.500,ota_only,0
39120,652.000,ota_only,0
39150,652.500,ota_only,0
39180,653.000,ota_only,0
39210,653.500,ota_only,0
39240,654.000,ota_only,0
39270,654.500,ota_only,0
39300,655.000,ota_only,0
39330,655.500,ota_only,0
39360,656.000,ota_only,0
39390,656.500,ota_only,0
39420,657.000,ota_only,0
39450,657.500,ota_only,0
39480,658.000,ota_only,0
39510,658.500,ota_only,0
39540,659.000,ota_only,0
39570,659.500,ota_only,0
39600,660.000,ota_only,0
39630,660.500,ota_only,0
39660,661.000,ota_only,0
39690,661.500,ota_only,0
39720,662.000,ota_only,0
39750,662.500,ota_only,0
39780,663.000,ota_only,0
39810,663.500,ota_only,0
39840,664.000,ota_only,0
39870,664.500,ota_only,0
39900,665.000,ota_only,0
39930,665.500,ota_only,0
39960,666.000,ota_only,0
39990,666.500,ota_only,0
40020,667.000,ota_only,0
40050,667.500,ota_only,0
40080,668.000,ota_only,0
40110,668.500,ota_only,0
40140,669.000,ota_only,0
40170,669.500,ota_only,0
40200,670.000,ota_only,0
40230,670.500,ota_only,0
40260,671.000,ota_only,0
40290,671.500,ota_only,0
40320,672.000,ota_only,0
40350,672.500,ota_only,0
40380,673.000,ota_only,0
40410,673.500,ota_only,0
40440,674.000,ota_only,0
40470,674.500,ota_only,0
40500,675.000,ota_only,0
40530,675.500,ota_only,0
40560,676.000,ota_only,0
40590,676.500,ota_only,0
40620,677.000,ota_only,0
40650,677.500,ota_only,0
40680,678.000,ota_only,0
40710,678.500,ota_only,0
40740,679.000,ota_only,0
40770,679.500,ota_only,0
40800,680.000,ota_only,0
40830,680.500,ota_only,0
40860,681.000,ota_only,0
40890,681.500,ota_only,0
40920,682.000,ota_only,0
40950,682.500,ota_only,0
40980,683.000,ota_only,0
41010,683.500,ota_only,0
41040,684.000,ota_only,0
41070,684.500,ota_only,0
41100,685.000,ota_only,0
41130,685.500,ota_only,0
41160,686.000,ota_only,0
41190,686.500,ota_only,0
41220,687.000,ota_only,0
41250,687.500,ota_only,0
41280,688.000,ota_only,0
41310,688.500,ota_only,0
41340,689.000,ota_only,0
41370,689.500,ota_only,0
41400,690.000,ota_only,0
41430,690.500,ota_only,0
41460,691.000,ota_only,0
41490,691.500,ota_only,0
41520,692.000,ota_only,0
41550,692.500,ota_only,0
41580,693.000,ota_only,0
41610,693.500,ota_only,0
41640,694.000,ota_only,0
41670,694.500,ota_only,0
41700,695.000,ota_only,0
41730,695.500,ota_only,0
41760,696.000,ota_only,0
41790,696.500,ota_only,0
41820,697.000,ota_only,0
41850,697.500,ota_only,0
41880,698.000,ota_only,0
41910,698.500,ota_only,0
41940,699.000,ota_only,0
41970,699.500,ota_only,0
42000,700.000,ota_only,0
42030,700.500,ota_only,0
42060,701.000,ota_only,0
42090,701.500,ota_only,0
42120,702.000,ota_only,0
42150,702.500,ota_only,0
42180,703.000,ota_only,0
42210,703.500,ota_only,0
42240,704.000,ota_only,0
42270,704.500,ota_only,0
42300,705.000,ota_only,0
42330,705.500,ota_only,0
42360,706.000,ota_only,0
42390,706.500,ota_only,0
42420,707.000,ota_only,0
42450,707.500,ota_only,0
42480,708.000,ota_only,0
42510,708.500,ota_only,0
42540,709.000,ota_only,0
42570,709.500,ota_only,0
42600,710.000,ota_only,0
42630,710.500,ota_only,0
42660,711.000,ota_only,0
42690,711.500,ota_only,0
42720,712.000,ota_only,0
42750,712.500,ota_only,0
42780,713.000,ota_only,0
42810,713.500,ota_only,0
42840,714.000,ota_only,0
42870,714.500,ota_only,0
42900,715.000,ota_only,0
42930,715.500,ota_only,0
42960,716.000,ota_only,0
42990,716.500,ota_only,0
43020,717.000,ota_only,0
43050,717.500,ota_only,0
43080,718.000,ota_only,0
43110,718.500,ota_only,0
43140,719.000,ota_only,0
43170,719.500,ota_only,0
43200,720.000,ota_only,0
43230,720.500,ota_only,0
43260,721.000,ota_only,0
43290,721.500,ota_only,0
43320,722.000,ota_only,0
43350,722.500,ota_only,0
43380,723.000,ota_only,0
43410,723.500,ota_only,0
43440,724.000,ota_only,0
43470,724.500,ota_only,0
43500,725.000,ota_only,0
43530,725.500,ota_only,0
43560,726.000,ota_only,0
43590,726.500,ota_only,0
43620,727.000,ota_only,0
43650,727.500,ota_only,0
43680,728.000,ota_only,0
43710,728.500,ota_only,0
43740,729.000,ota_only,0
43770,729.500,ota_only,0
43800,730.000,ota_only,0
43830,730.500,ota_only,0
43860,731.000,ota_only,0
43890,731.500,ota_only,0
43920,732.000,ota_only,0
43950,732.500,ota_only,0
43980,733.000,ota_only,0
44010,733.500,ota_only,0
44040,734.000,ota_only,0
44070,734.500,ota_only,0
44100,735.000,ota_only,0
44130,735.500,ota_only,0
44160,736.000,ota_only,0
44190,736.500,ota_only,0
44220,737.000,ota_only,0
44250,737.500,ota_only,0
44280,738.000,ota_only,0
44310,738.500,ota_only,0
44340,739.000,ota_only,0
44370,739.500,ota_only,0
44400,740.000,ota_only,0
44430,740.500,ota_only,0
44460,741.000,ota_only,0
44490,741.500,ota_only,0
44520,742.000,ota_only,0
44550,742.500,ota_only,0
44580,743.000,ota_only,0
44610,743.500,ota_only,0
44640,744.000,ota_only,0
44670,744.500,ota_only,0
44700,745.000,ota_only,0
44730,745.500,ota_only,0
44760,746.000,ota_only,0
44790,746.500,ota_only,0
44820,747.000,ota_only,0
44850,747.500,ota_only,0
44880,748.000,ota_only,0
44910,748.500,ota_only,0
44940,749.000,ota_only,0
44970,749.500,ota_only,0
45000,750.000,ota_only,0
45030,750.500,ota_only,0
45060,751.000,ota_only,0
45090,751.500,ota_only,0
45120,752.000,ota_only,0
45150,752.500,ota_only,0
45180,753.000,ota_only,0
45210,753.500,ota_only,0
45240,754.000,ota_only,0
45270,754.500,ota_only,0
45300,755.000,ota_only,0
45330,755.500,ota_only,0
45360,756.000,ota_only,0
45390,756.500,ota_only,0
45420,757.000,ota_only,0
45450,757.500,ota_only,0
45480,758.000,ota_only,0
45510,758.500,ota_only,0
45540,759.000,ota_only,0
45570,759.500,ota_only,0
45600,760.000,ota_only,0
45630,760.500,ota_only,0
45660,761.000,ota_only,0
45690,761.500,ota_only,0
45720,762.000,ota_only,0
45750,762.500,ota_only,0
45780,763.000,ota_only,0
45810,763.500,ota_only,0
45840,764.000,ota_only,0
45870,764.500,ota_only,0
45900,765.000,ota_only,0
45930,765.500,ota_only,0
45960,766.000,ota_only,0
45990,766.500,ota_only,0
46020,767.000,ota_only,0
46050,767.500,ota_only,0
46080,768.000,ota_only,0
46110,768.500,ota_only,0
46140,769.000,ota_only,0
46170,769.500,ota_only,0
46200,770.000,ota_only,0
46230,770.500,ota_only,0
46260,771.000,ota_only,0
46290,771.500,ota_only,0
46320,772.000,ota_only,0
46350,772.500,ota_only,0
46380,773.000,ota_only,0
46410,773.500,ota_only,0
46440,774.000,ota_only,0
46470,774.500,ota_only,0
46500,775.000,ota_only,0
46530,775.500,ota_only,0
46560,776.000,ota_only,0
46590,776.500,ota_only,0
46620,777.000,ota_only,0
46650,777.500,ota_only,0
46680,778.000,ota_only,0
46710,778.500,ota_only,0
46740,779.000,ota_only,0
46770,779.500,ota_only,0
46800,780.000,ota_only,0
46830,780.500,ota_only,0
46860,781.000,ota_only,0
46890,781.500,ota_only,0
46920,782.000,ota_only,0
46950,782.500,ota_only,0
46980,783.000,ota_only,0
47010,783.500,ota_only,0
47040,784.000,ota_only,0
47070,784.500,ota_only,0
47100,785.000,ota_only,0
47130,785.500,ota_only,0
47160,786.000,ota_only,0
47190,786.500,ota_only,0
47220,787.000,ota_only,0
47250,787.500,ota_only,0
47280,788.000,ota_only,0
47310,788.500,ota_only,0
47340,789.000,ota_only,0
47370,789.500,ota_only,0
47400,790.000,ota_only,0
47430,790.500,ota_only,0
47460,791.000,ota_only,0
47490,791.500,ota_only,0
47520,792.000,ota_only,0
47550,792.500,ota_only,0
47580,793.000,ota_only,0
47610,793.500,ota_only,0
47640,794.000,ota_only,0
47670,794.500,ota_only,0
47700,795.000,ota_only,0
47730,795.500,ota_only,0
47760,796.000,ota_only,0
47790,796.500,ota_only,0
47820,797.000,ota_only,0
47850,797.500,ota_only,0
47880,798.000,ota_only,0
47910,798.500,ota_only,0
47940,799.000,ota_only,0
47970,799.500,ota_only,0
48000,800.000,ota_only,0
48030,800.500,ota_only,0
48060,801.000,ota_only,0
48090,801.500,ota_only,0
48120,802.000,ota_only,0
48150,802.500,ota_only,0
48180,803.000,ota_only,0
48210,803.500,ota_only,0
48240,804.000,ota_only,0
48270,804.500,ota_only,0
48300,805.000,ota_only,0
48330,805.500,ota_only,0
48360,806.000,ota_only,0
48390,806.500,ota_only,0
48420,807.000,ota_only,0
48450,807.500,ota_only,0
48480,808.000,ota_only,0
48510,808.500,ota_only,0
48540,809.000,ota_only,0
48570,809.500,ota_only,0
48600,810.000,ota_only,0
48630,810.500,ota_only,0
48660,811.000,ota_only,0
48690,811.500,ota_only,0
48720,812.000,ota_only,0
48750,812.500,ota_only,0
48780,813.000,ota_only,0
48810,813.500,ota_only,0
48840,814.000,ota_only,0
48870,814.500,ota_only,0
48900,815.000,ota_only,0
48930,815.500,ota_only,0
48960,816.000,ota_only,0
48990,816.500,ota_only,0
49020,817.000,ota_only,0
49050,817.500,ota_only,0
49080,818.000,ota_only,0
49110,818.500,ota_only,0
49140,819.000,ota_only,0
49170,819.500,ota_only,0
49200,820.000,ota_only,0
49230,820.500,ota_only,0
49260,821.000,ota_only,0
49290,821.500,ota_only,0
49320,822.000,ota_only,0
49350,822.500,ota_only,0
49380,823.000,ota_only,0
49410,823.500,ota_only,0
49440,824.000,ota_only,0
49470,824.500,ota_only,0
49500,825.000,ota_only,0
49530,825.500,ota_only,0
49560,826.000,ota_only,0
49590,826.500,ota_only,0
49620,827.000,ota_only,0
49650,827.500,ota_only,0
49680,828.000,ota_only,0
49710,828.500,ota_only,0
49740,829.000,ota_only,0
49770,829.500,ota_only,0
49800,830.000,ota_only,0
49830,830.500,ota_only,0
49860,831.000,ota_only,0
49890,831.500,ota_only,0
49920,832.000,ota_only,0
49950,832.500,ota_only,0
49980,833.000,ota_only,0
50010,833.500,ota_only,0
50040,834.000,ota_only,0
50070,834.500,ota_only,0
50100,835.000,ota_only,0
50130,835.500,ota_only,0
50160,836.000,ota_only,0
50190,836.500,ota_only,0
50220,837.000,ota_only,0
50250,837.500,ota_only,0
50280,838.000,ota_only,0
50310,838.500,ota_only,0
50340,839.000,ota_only,0
50370,839.500,ota_only,0
50400,840.000,ota_only,0
50430,840.500,ota_only,0
50460,841.000,ota_only,0
50490,841.500,ota_only,0
50520,842.000,ota_only,0
50550,842.500,ota_only,0
50580,843.000,ota_only,0
50610,843.500,ota_only,0
50640,844.000,ota_only,0
50670,844.500,ota_only,0
50700,845.000,ota_only,0
50730,845.500,ota_only,0
50760,846.000,ota_only,0
50790,846.500,ota_only,0
50820,847.000,ota_only,0
50850,847.500,ota_only,0
50880,848.000,ota_only,0
50910,848.500,ota_only,0
50940,849.000,ota_only,0
50970,849.500,ota_only,0
51000,850.000,ota_only,0
51030,850.500,ota_only,0
51060,851.000,ota_only,0
51090,851.500,ota_only,0
51120,852.000,ota_only,0
51150,852.500,ota_only,0
51180,853.000,ota_only,0
51210,853.500,ota_only,0
51240,854.000,ota_only,0
51270,854.500,ota_only,0
51300,855.000,ota_only,0
51330,855.500,ota_only,0
51360,856.000,ota_only,0
51390,856.500,ota_only,0
51420,857.000,ota_only,0
51450,857.500,ota_only,0
51480,858.000,ota_only,0
51510,858.500,ota_only,0
51540,859.000,ota_only,0
51570,859.500,ota_only,0
51600,860.000,ota_only,0
51630,860.500,ota_only,0
51660,861.000,ota_only,0
51690,861.500,ota_only,0
51720,862.000,ota_only,0
51750,862.500,ota_only,0
51780,863.000,ota_only,0
51810,863.500,ota_only,0
51840,864.000,ota_only,0
51870,864.500,ota_only,0
51900,865.000,ota_only,0
51930,865.500,ota_only,0
51960,866.000,ota_only,0
51990,866.500,ota_only,0
52020,867.000,ota_only,0
52050,867.500,ota_only,0
52080,868.000,ota_only,0
52110,868.500,ota_only,0
52140,869.000,ota_only,0
52170,869.500,ota_only,0
52200,870.000,ota_only,0
52230,870.500,ota_only,0
52260,871.000,ota_only,0
52290,871.500,ota_only,0
52320,872.000,ota_only,0
52350,872.500,ota_only,0
52380,873.000,ota_only,0
52410,873.500,ota_only,0
52440,874.000,ota_only,0
52470,874.500,ota_only,0
52500,875.000,ota_only,0
52530,875.500,ota_only,0
52560,876.000,ota_only,0
52590,876.500,ota_only,0
52620,877.000,ota_only,0
52650,877.500,ota_only,0
52680,878.000,ota_only,0
52710,878.500,ota_only,0
52740,879.000,ota_only,0
52770,879.500,ota_only,0
52800,880.000,ota_only,0
52830,880.500,ota_only,0
52860,881.000,ota_only,0
52890,881.500,ota_only,0
52920,882.000,ota_only,0
52950,882.500,ota_only,0
52980,883.000,ota_only,0
53010,883.500,ota_only,0
53040,884.000,ota_only,0
53070,884.500,ota_only,0
53100,885.000,ota_only,0
53130,885.500,ota_only,0
53160,886.000,ota_only,0
53190,886.500,ota_only,0
53220,887.000,ota_only,0
53250,887.500,ota_only,0
53280,888.000,ota_only,0
53310,888.500,ota_only,0
53340,889.000,ota_only,0
53370,889.500,ota_only,0
53400,890.000,ota_only,0
53430,890.500,ota_only,0
53460,891.000,ota_only,0
53490,891.500,ota_only,0
53520,892.000,ota_only,0
53550,892.500,ota_only,0
53580,893.000,ota_only,0
53610,893.500,ota_only,0
53640,894.000,ota_only,0
53670,894.500,ota_only,0
53700,895.000,ota_only,0
53730,895.500,ota_only,0
53760,896.000,ota_only,0
53790,896.500,ota_only,0
53820,897.000,ota_only,0
53850,897.500,ota_only,0
53880,898.000,ota_only,0
53910,898.500,ota_only,0
53940,899.000,ota_only,0
53970,899.500,ota_only,0
54000,900.000,ota_only,0
54030,900.500,ota_only,0
54060,901.000,ota_only,0
54090,901.500,ota_only,0
54120,902.000,ota_only,0
54150,902.500,ota_only,0
54180,903.000,ota_only,0
54210,903.500,ota_only,0
54240,904.000,ota_only,0
54270,904.500,ota_only,0
54300,905.000,ota_only,0
54330,905.500,ota_only,0
54360,906.000,ota_only,0
54390,906.500,ota_only,0
54420,907.000,ota_only,0
54450,907.500,ota_only,0
54480,908.000,ota_only,0
54510,908.500,ota_only,0
54540,909.000,ota_only,0
54570,909.500,ota_only,0
54600,910.000,ota_only,0
54630,910.500,ota_only,0
54660,911.000,ota_only,0
54690,911.500,ota_only,0
54720,912.000,ota_only,0
54750,912.500,ota_only,0
54780,913.000,ota_only,0
54810,913.500,ota_only,0
54840,914.000,ota_only,0
54870,914.500,ota_only,0
54900,915.000,ota_only,0
54930,915.500,ota_only,0
54960,916.000,ota_only,0
54990,916.500,ota_only,0
55020,917.000,ota_only,0
55050,917.500,ota_only,0
55080,918.000,ota_only,0
55110,918.500,ota_only,0
55140,919.000,ota_only,0
55170,919.500,ota_only,0
55200,920.000,ota_only,0
55230,920.500,ota_only,0
55260,921.000,ota_only,0
55290,921.500,ota_only,0
55320,922.000,ota_only,0
55350,922.500,ota_only,0
55380,923.000,ota_only,0
55410,923.500,ota_only,0
55440,924.000,ota_only,0
55470,924.500,ota_only,0
55500,925.000,ota_only,0
55530,925.500,ota_only,0
55560,926.000,ota_only,0
55590,926.500,ota_only,0
55620,927.000,ota_only,0
55650,927.500,ota_only,0
55680,928.000,ota_only,0
55710,928.500,ota_only,0
55740,929.000,ota_only,0
55770,929.500,ota_only,0
55800,930.000,ota_only,0
55830,930.500,ota_only,0
55860,931.000,ota_only,0
55890,931.500,ota_only,0
55920,932.000,ota_only,0
55950,932.500,ota_only,0
55980,933.000,ota_only,0
56010,933.500,ota_only,0
56040,934.000,ota_only,0
56070,934.500,ota_only,0
56100,935.000,ota_only,0
56130,935.500,ota_only,0
56160,936.000,ota_only,0
56190,936.500,ota_only,0
56220,937.000,ota_only,0
56250,937.500,ota_only,0
56280,938.000,ota_only,0
56310,938.500,ota_only,0
56340,939.000,ota_only,0
56370,939.500,ota_only,0
56400,940.000,ota_only,0
56430,940.500,ota_only,0
56460,941.000,ota_only,0
56490,941.500,ota_only,0
56520,942.000,ota_only,0
56550,942.500,ota_only,0
56580,943.000,ota_only,0
56610,943.500,ota_only,0
56640,944.000,ota_only,0
56670,944.500,ota_only,0
56700,945.000,ota_only,0
56730,945.500,ota_only,0
56760,946.000,ota_only,0
56790,946.500,ota_only,0
56820,947.000,ota_only,0
56850,947.500,ota_only,0
56880,948.000,ota_only,0
56910,948.500,ota_only,0
56940,949.000,ota_only,0
56970,949.500,ota_only,0
57000,950.000,ota_only,0
57030,950.500,ota_only,0
57060,951.000,ota_only,0
57090,951.500,ota_only,0
57120,952.000,ota_only,0
57150,952.500,ota_only,0
57180,953.000,ota_only,0
57210,953.500,ota_only,0
57240,954.000,ota_only,0
57270,954.500,ota_only,0
57300,955.000,ota_only,0
57330,955.500,ota_only,0
57360,956.000,ota_only,0
57390,956.500,ota_only,0
57420,957.000,ota_only,0
57450,957.500,ota_only,0
57480,958.000,ota_only,0
57510,958.500,ota_only,0
57540,959.000,ota_only,0
57570,959.500,ota_only,0
57600,960.000,ota_only,0
57630,960.500,ota_only,0
57660,961.000,ota_only,0
57690,961.500,ota_only,0
57720,962.000,ota_only,0
57750,962.500,ota_only,0
57780,963.000,ota_only,0
57810,963.500,ota_only,0
57840,964.000,ota_only,0
57870,964.500,ota_only,0
57900,965.000,ota_only,0
57930,965.500,ota_only,0
57960,966.000,ota_only,0
57990,966.500,ota_only,0
58020,967.000,ota_only,0
58050,967.500,ota_only,0
58080,968.000,ota_only,0
58110,968.500,ota_only,0
58140,969.000,ota_only,0
58170,969.500,ota_only,0
58200,970.000,ota_only,0
58230,970.500,ota_only,0
58260,971.000,ota_only,0
58290,971.500,ota_only,0
58320,972.000,ota_only,0
58350,972.500,ota_only,0
58380,973.000,ota_only,0
58410,973.500,ota_only,0
58440,974.000,ota_only,0
58470,974.500,ota_only,0
58500,975.000,ota_only,0
58530,975.500,ota_only,0
58560,976.000,ota_only,0
58590,976.500,ota_only,0
58620,977.000,ota_only,0
58650,977.500,ota_only,0
58680,978.000,ota_only,0
58710,978.500,ota_only,0
58740,979.000,ota_only,0
58770,979.500,ota_only,0
58800,980.000,ota_only,0
58830,980.500,ota_only,0
58860,981.000,ota_only,0
58890,981.500,ota_only,0
58920,982.000,ota_only,0
58950,982.500,ota_only,0
58980,983.000,ota_only,0
59010,983.500,ota_only,0
59040,984.000,ota_only,0
59070,984.500,ota_only,0
59100,985.000,ota_only,0
59130,985.500,ota_only,0
59160,986.000,ota_only,0
59190,986.500,ota_only,0
59220,987.000,ota_only,0
59250,987.500,ota_only,0
59280,988.000,ota_only,0
59310,988.500,ota_only,0
59340,989.000,ota_only,0
59370,989.500,ota_only,0
59400,990.000,ota_only,0
59430,990.500,ota_only,0
59460,991.000,ota_only,0
59490,991.500,ota_only,0
59520,992.000,ota_only,0
59550,992.500,ota_only,0
