MON,0214120332,7E0,8,072E123451BFC797
MON,0214124405,7E8,8,036E123400000000
MON,0214135684,7E0,8,062E1234A6884D00
MON,0214139763,7E8,8,036E123400000000
MON,0214150358,7E0,8,052E12343D470000
MON,0214154439,7E8,8,036E123400000000
MON,0214164967,7E0,8,052E1234DB0F0000
MON,0214169055,7E8,8,036E123400000000
MON,0214179582,7E0,8,042EF187AA000000
MON,0214183667,7E8,8,037F2E3100000000
MON,0214194170,7E0,8,052E1234DCD20000
MON,0214198252,7E8,8,036E123400000000
MON,0214208609,7E0,8,062E1001646EAA00
MON,0214212690,7E8,8,037F2E3100000000
MON,0214223347,7E0,8,052E1234A4180000
MON,0214227427,7E8,8,036E123400000000
MON,0214238124,7E0,8,042E12349B000000
MON,0214242211,7E8,8,036E123400000000
MON,0214252603,7E0,8,062E123474F27A00
MON,0214256680,7E8,8,036E123400000000
MON,0214267500,7E0,8,062E123413800300
MON,0214271581,7E8,8,036E123400000000
MON,0214283102,7E0,8,042E12349B000000
MON,0214287189,7E8,8,036E123400000000
MON,0214298677,7E0,8,052E1234282D0000
MON,0214302759,7E8,8,036E123400000000
MON,0214313217,7E0,8,062E123491445800
MON,0214317299,7E8,8,036E123400000000
MON,0214327721,7E0,8,072E12349D4D3CD1
MON,0214331796,7E8,8,036E123400000000
MON,0214342408,7E0,8,062E12340A8F6800
MON,0214346488,7E8,8,036E123400000000
MON,0214358861,7E0,8,072EF187CC6DD733
MON,0214362936,7E8,8,037F2E3100000000
MON,0214373599,7E0,8,072E1234CCD62A9A
MON,0214377671,7E8,8,036E123400000000
MON,0214388424,7E0,8,042E123422000000
MON,0214392509,7E8,8,036E123400000000
MON,0214402885,7E0,8,072E1234E6743AE5
MON,0214406960,7E8,8,036E123400000000
MON,0214417606,7E0,8,052E12344EBC0000
MON,0214421687,7E8,8,036E123400000000
MON,0214432316,7E0,8,072E1234C7772B85
MON,0214436388,7E8,8,036E123400000000
MON,0214447097,7E0,8,052E1234983A0000
MON,0214451179,7E8,8,036E123400000000
MON,0214462885,7E0,8,042E123436000000
MON,0214466972,7E8,8,036E123400000000
MON,0214478074,7E0,8,062E2222A479EC00
MON,0214482153,7E8,8,037F2E3100000000
MON,0214492748,7E0,8,072E1234D12259BA
MON,0214496823,7E8,8,036E123400000000
MON,0214507317,7E0,8,052E333370960000
MON,0214511397,7E8,8,037F2E3100000000
MON,0214522423,7E0,8,072E12341C67C18C
MON,0214526496,7E8,8,036E123400000000
MON,0214537567,7E0,8,062E10019EA9FE00
MON,0214541648,7E8,8,037F2E3100000000
MON,0214552195,7E0,8,032E123400000000
MON,0214556289,7E8,8,037F2E1300000000
MON,0214566902,7E0,8,052E1234810E0000
MON,0214570989,7E8,8,036E123400000000
MON,0214581478,7E0,8,052E1234C2270000
MON,0214585558,7E8,8,036E123400000000
MON,0214596261,7E0,8,052E1234ED520000
MON,0214600344,7E8,8,036E123400000000
MON,0214610827,7E0,8,072E1234427CA6A2
MON,0214614902,7E8,8,036E123400000000
MON,0214625430,7E0,8,042E1234E4000000
MON,0214629514,7E8,8,036E123400000000
MON,0214640021,7E0,8,042EF1870C000000
MON,0214644112,7E8,8,037F2E3100000000
MON,0214654600,7E0,8,062E1234DB9A2D00
MON,0214658677,7E8,8,036E123400000000
MON,0214669174,7E0,8,042E1234C0000000
MON,0214673261,7E8,8,036E123400000000
MON,0214683820,7E0,8,042E12343E000000
MON,0214687907,7E8,8,036E123400000000
MON,0214698435,7E0,8,052E333331120000
MON,0214702515,7E8,8,037F2E3100000000
MON,0214713328,7E0,8,042E1234DC000000
MON,0214717412,7E8,8,036E123400000000
MON,0214728222,7E0,8,042E1234AA000000
MON,0214732311,7E8,8,036E123400000000
MON,0214743494,7E0,8,062E1234C2E73F00
MON,0214747571,7E8,8,036E123400000000
MON,0214758088,7E0,8,042E222207000000
MON,0214762179,7E8,8,037F2E3100000000
MON,0214773056,7E0,8,062E1234DA1B9E00
MON,0214777134,7E8,8,036E123400000000
MON,0214789049,7E0,8,052E1234DE4A0000
MON,0214793131,7E8,8,036E123400000000
MON,0214803828,7E0,8,042E12343F000000
MON,0214807914,7E8,8,036E123400000000
MON,0214818594,7E0,8,042E1234AA000000
MON,0214822678,7E8,8,036E123400000000
MON,0214833667,7E0,8,062E12342126FE00
MON,0214837746,7E8,8,036E123400000000
MON,0214848881,7E0,8,062EF1872F79FD00
MON,0214852960,7E8,8,037F2E3100000000
MON,0214863556,7E0,8,062E123458758000
MON,0214867632,7E8,8,036E123400000000
MON,0214878186,7E0,8,062E2222143F8900
MON,0214882264,7E8,8,037F2E3100000000
MON,0214893111,7E0,8,052E123463E30000
MON,0214897194,7E8,8,036E123400000000
MON,0214908394,7E0,8,042E1234E4000000
MON,0214912478,7E8,8,036E123400000000
MON,0214923254,7E0,8,062E10013EF7EE00
MON,0214927338,7E8,8,037F2E3100000000
MON,0214938758,7E0,8,062E12347D256E00
MON,0214942837,7E8,8,036E123400000000
MON,0214954993,7E0,8,042E123498000000
MON,0214959080,7E8,8,036E123400000000
MON,0214971666,7E0,8,042E123470000000
MON,0214975753,7E8,8,036E123400000000
MON,0214986416,7E0,8,062E123470FABC00
MON,0214990492,7E8,8,036E123400000000
MON,0215001048,7E0,8,042E123478000000
MON,0215005134,7E8,8,036E123400000000
MON,0215017366,7E0,8,062E1234DEF78D00
MON,0215021443,7E8,8,036E123400000000
MON,0215032312,7E0,8,042E1234BC000000
MON,0215036396,7E8,8,036E123400000000
MON,0215046992,7E0,8,072E1234D2FDC477
MON,0215051067,7E8,8,036E123400000000
MON,0215061876,7E0,8,072E12348A161503
MON,0215065956,7E8,8,036E123400000000
MON,0215077302,7E0,8,072E1234074CBE76
MON,0215081378,7E8,8,036E123400000000
MON,0215091912,7E0,8,072E123420D73E85
MON,0215095987,7E8,8,036E123400000000
MON,0215106475,7E0,8,052E123408F70000
MON,0215110560,7E8,8,036E123400000000
MON,0215121311,7E0,8,042E123436000000
MON,0215125395,7E8,8,036E123400000000
MON,0215135839,7E0,8,042E123436000000
MON,0215139926,7E8,8,036E123400000000
MON,0215150437,7E0,8,062E1234C47C3900
MON,0215154514,7E8,8,036E123400000000
MON,0215165042,7E0,8,052E100124790000
MON,0215169129,7E8,8,037F2E3100000000
MON,0215179680,7E0,8,052E1234DB880000
MON,0215183762,7E8,8,036E123400000000
MON,0215194599,7E0,8,042E123409000000
MON,0215198688,7E8,8,036E123400000000
MON,0215211601,7E0,8,042E123463000000
MON,0215215685,7E8,8,036E123400000000
MON,0215226585,7E0,8,042E12347B000000
MON,0215230669,7E8,8,036E123400000000
MON,0215241121,7E0,8,042E1234E9000000
MON,0215245208,7E8,8,036E123400000000
MON,0215255792,7E0,8,052E100185940000
MON,0215259879,7E8,8,037F2E3100000000
MON,0215274184,7E0,8,072E1234F8B1A97C
MON,0215278259,7E8,8,036E123400000000
MON,0215289980,7E0,8,072E12342468EC40
MON,0215294055,7E8,8,036E123400000000
MON,0215304594,7E0,8,052E123464EB0000
MON,0215308674,7E8,8,036E123400000000
MON,0215319166,7E0,8,072EF187B51A6240
MON,0215323240,7E8,8,037F2E3100000000
MON,0215333918,7E0,8,042E12344D000000
MON,0215338005,7E8,8,036E123400000000
MON,0215348752,7E0,8,042E1234D4000000
MON,0215352839,7E8,8,036E123400000000
MON,0215364148,7E0,8,052E222240320000
MON,0215368231,7E8,8,037F2E3100000000
MON,0215378819,7E0,8,042E123419000000
MON,0215382906,7E8,8,036E123400000000
MON,0215393406,7E0,8,052E123404760000
MON,0215397491,7E8,8,036E123400000000
MON,0215408262,7E0,8,062E1234241D8B00
MON,0215412341,7E8,8,036E123400000000
MON,0215423868,7E0,8,052E1234D3DF0000
MON,0215427950,7E8,8,036E123400000000
MON,0215439266,7E0,8,052E222217C90000
MON,0215443349,7E8,8,037F2E3100000000
MON,0215453967,7E0,8,062E123436D1F800
MON,0215458046,7E8,8,036E123400000000
MON,0215468664,7E0,8,042E1234FD000000
MON,0215472751,7E8,8,036E123400000000
MON,0215483471,7E0,8,042E123403000000
MON,0215487560,7E8,8,036E123400000000
MON,0215499008,7E0,8,042E123435000000
MON,0215503095,7E8,8,036E123400000000
MON,0215513455,7E0,8,042E1234B8000000
MON,0215517539,7E8,8,036E123400000000
MON,0215528509,7E0,8,042E123484000000
MON,0215532594,7E8,8,036E123400000000
MON,0215544315,7E0,8,052E222267670000
MON,0215548396,7E8,8,037F2E3100000000
MON,0215559647,7E0,8,052E1234F55C0000
MON,0215563729,7E8,8,036E123400000000
MON,0215574932,7E0,8,062E1234CD687600
MON,0215579011,7E8,8,036E123400000000
MON,0215589668,7E0,8,052E33334BEB0000
MON,0215593751,7E8,8,037F2E3100000000
MON,0215604198,7E0,8,072E123439CA809D
MON,0215608273,7E8,8,036E123400000000
MON,0215618872,7E0,8,042E123412000000
MON,0215622959,7E8,8,036E123400000000
MON,0215633661,7E0,8,062E1234C7B44400
MON,0215637740,7E8,8,036E123400000000
MON,0215648158,7E0,8,042E123453000000
MON,0215652245,7E8,8,036E123400000000
MON,0215663414,7E0,8,072E123414898FC8
MON,0215667487,7E8,8,036E123400000000
MON,0215678345,7E0,8,052E12340CC50000
MON,0215682430,7E8,8,036E123400000000
MON,0215693372,7E0,8,032E123400000000
MON,0215697460,7E8,8,037F2E1300000000
MON,0215708802,7E0,8,032E123400000000
MON,0215712893,7E8,8,037F2E1300000000
MON,0215723192,7E0,8,072E12345C9BF38D
MON,0215727267,7E8,8,036E123400000000
MON,0215737899,7E0,8,052E333351730000
MON,0215741982,7E8,8,037F2E3100000000
MON,0215752526,7E0,8,032E123400000000
MON,0215756615,7E8,8,037F2E1300000000
MON,0215767227,7E0,8,052E123422720000
MON,0215771312,7E8,8,036E123400000000
MON,0215781791,7E0,8,062E1001DD6E1C00
MON,0215785874,7E8,8,037F2E3100000000
MON,0215796728,7E0,8,052E1234F9700000
MON,0215800811,7E8,8,036E123400000000
MON,0215812114,7E0,8,042E12340A000000
MON,0215816206,7E8,8,036E123400000000
MON,0215826981,7E0,8,052E1234D06F0000
MON,0215831064,7E8,8,036E123400000000
MON,0215842505,7E0,8,062E12341236A300
MON,0215846582,7E8,8,036E123400000000
MON,0215857569,7E0,8,072E1234E7723CE0
MON,0215861641,7E8,8,036E123400000000
MON,0215872557,7E0,8,062E12342CC61300
MON,0215876634,7E8,8,036E123400000000
MON,0215887255,7E0,8,072E1234B1D98B52
MON,0215891330,7E8,8,036E123400000000
MON,0215901746,7E0,8,042E12342B000000
MON,0215905833,7E8,8,036E123400000000
MON,0215916761,7E0,8,062E2222813D4F00
MON,0215920839,7E8,8,037F2E3100000000
MON,0215932366,7E0,8,042E12341F000000
MON,0215936450,7E8,8,036E123400000000
MON,0215948016,7E0,8,062E1234FA8A1E00
MON,0215952095,7E8,8,036E123400000000
MON,0215963678,7E0,8,072E1234A8FE9590
MON,0215967753,7E8,8,036E123400000000
MON,0215979125,7E0,8,072E123400196F92
MON,0215983203,7E8,8,036E123400000000
MON,0215993996,7E0,8,042E1234CA000000
MON,0215998083,7E8,8,036E123400000000
MON,0216009356,7E0,8,042E1001DB000000
MON,0216013444,7E8,8,037F2E3100000000
MON,0216023938,7E0,8,062E123486334300
MON,0216028016,7E8,8,036E123400000000
MON,0216038499,7E0,8,052E1234EEEE0000
MON,0216042579,7E8,8,036E123400000000
MON,0216053142,7E0,8,052E123444E00000
MON,0216057225,7E8,8,036E123400000000
MON,0216067831,7E0,8,052E12349A320000
MON,0216071914,7E8,8,036E123400000000
MON,0216082689,7E0,8,052E12346F990000
MON,0216086772,7E8,8,036E123400000000
MON,0216099109,7E0,8,062E2222CBF98200
MON,0216103188,7E8,8,037F2E3100000000
MON,0216113879,7E0,8,042E1234F8000000
MON,0216117966,7E8,8,036E123400000000
MON,0216129700,7E0,8,032E123400000000
MON,0216133791,7E8,8,037F2E1300000000
MON,0216145163,7E0,8,052E123423B80000
MON,0216149246,7E8,8,036E123400000000
MON,0216160534,7E0,8,062E123441FEEC00
MON,0216164611,7E8,8,036E123400000000
MON,0216175212,7E0,8,042E123414000000
MON,0216179302,7E8,8,036E123400000000
MON,0216189746,7E0,8,032E123400000000
MON,0216193837,7E8,8,037F2E1300000000
MON,0216204387,7E0,8,052E1234249F0000
MON,0216208468,7E8,8,036E123400000000
MON,0216218974,7E0,8,062E123432B6DE00
MON,0216223053,7E8,8,036E123400000000
MON,0216233682,7E0,8,062E1234B3299B00
MON,0216237761,7E8,8,036E123400000000
