source_line,timestamp_us,can_id_hex,dlc,data_hex,uds_payload_hex
86,36843088,0x7E8,8,037F2E3100000000,7F2E31
87,36863414,0x7E0,8,052EF18745F60000,2EF18745F6
88,36867501,0x7E8,8,037F2E3100000000,7F2E31
89,36887814,0x7E0,8,042E123474000000,2E123474
90,36891903,0x7E8,8,037F2E3100000000,7F2E31
91,36912160,0x7E0,8,072E3333E42F847B,2E3333E42F847B
92,36916238,0x7E8,8,037F2E3100000000,7F2E31
93,36936604,0x7E0,8,062E1234FCF15500,2E1234FCF155
94,36940687,0x7E8,8,037F2E3100000000,7F2E31
95,36960941,0x7E0,8,052E12345C460000,2E12345C46
96,36965026,0x7E8,8,037F2E3100000000,7F2E31
97,36985475,0x7E0,8,032E123400000000,2E1234
98,36989569,0x7E8,8,037F2E3100000000,7F2E31
99,37009949,0x7E0,8,042E12349E000000,2E12349E
100,37014037,0x7E8,8,037F2E3100000000,7F2E31
101,37034250,0x7E0,8,042E12344D000000,2E12344D
102,37038340,0x7E8,8,037F2E3100000000,7F2E31
103,37058611,0x7E0,8,042E12344B000000,2E12344B
104,37062702,0x7E8,8,037F2E3100000000,7F2E31
105,37082950,0x7E0,8,042E123431000000,2E123431
106,37087038,0x7E8,8,037F2E3100000000,7F2E31
107,37107386,0x7E0,8,072E12349C1E8DCE,2E12349C1E8DCE
108,37111464,0x7E8,8,037F2E3100000000,7F2E31
109,37132267,0x7E0,8,052E123445830000,2E12344583
110,37136353,0x7E8,8,037F2E3100000000,7F2E31
111,37156124,0x7E0,8,072E123494AB6608,2E123494AB6608
112,37160206,0x7E8,8,037F2E3100000000,7F2E31
113,37180511,0x7E0,8,032E123400000000,2E1234
114,37184605,0x7E8,8,037F2E3100000000,7F2E31
115,37204958,0x7E0,8,032E123400000000,2E1234
116,37209050,0x7E8,8,037F2E3100000000,7F2E31
117,37229358,0x7E0,8,052E123411C30000,2E123411C3
118,37233445,0x7E8,8,037F2E3100000000,7F2E31
119,37253792,0x7E0,8,052EF187A5DF0000,2EF187A5DF
120,37257876,0x7E8,8,037F2E3100000000,7F2E31
121,37278094,0x7E0,8,062E12349D9BC700,2E12349D9BC7
122,37282176,0x7E8,8,037F2E3100000000,7F2E31
123,37302621,0x7E0,8,062E1234BB4D1500,2E1234BB4D15
124,37306704,0x7E8,8,037F2E3100000000,7F2E31
125,37326890,0x7E0,8,052E1234604E0000,2E1234604E
126,37330974,0x7E8,8,037F2E3100000000,7F2E31
127,37351265,0x7E0,8,072E1234E9160903,2E1234E9160903
128,37355352,0x7E8,8,037F2E3100000000,7F2E31
129,37375590,0x7E0,8,062E1234B5924D00,2E1234B5924D
130,37379672,0x7E8,8,037F2E3100000000,7F2E31
131,37400011,0x7E0,8,042E1234D6000000,2E1234D6
132,37404099,0x7E8,8,037F2E3100000000,7F2E31
133,37424415,0x7E0,8,052E1234D8F30000,2E1234D8F3
134,37428502,0x7E8,8,037F2E3100000000,7F2E31
135,37448770,0x7E0,8,052E123494540000,2E12349454
136,37452854,0x7E8,8,037F2E3100000000,7F2E31
137,37473213,0x7E0,8,052E1234FF9F0000,2E1234FF9F
138,37477300,0x7E8,8,037F2E3100000000,7F2E31
139,37497700,0x7E0,8,062E123446149500,2E1234461495
140,37501783,0x7E8,8,037F2E3100000000,7F2E31
141,37522090,0x7E0,8,042EF187F9000000,2EF187F9
142,37526180,0x7E8,8,037F2E3100000000,7F2E31
143,37546333,0x7E0,8,062E1234D3EBA900,2E1234D3EBA9
144,37550416,0x7E8,8,037F2E3100000000,7F2E31
145,37570785,0x7E0,8,052E12345CF00000,2E12345CF0
146,37574870,0x7E8,8,037F2E3100000000,7F2E31
