MON,0157083401,7E0,8,052EF1879DC50000
MON,0157087482,7E8,8,037F2E3100000000
MON,0157107170,7E0,8,052E123426B10000
MON,0157111254,7E8,8,036E123400000000
MON,0157131243,7E0,8,042E1234A3000000
MON,0157135327,7E8,8,036E123400000000
MON,0157154718,7E0,8,042E1234E7000000
MON,0157158805,7E8,8,036E123400000000
MON,0157178157,7E0,8,052E1234E5B90000
MON,0157182241,7E8,8,036E123400000000
MON,0157202730,7E0,8,072EF1874EF33525
MON,0157206804,7E8,8,037F2E3100000000
MON,0157227243,7E0,8,072E1234859B2B6F
MON,0157231316,7E8,8,036E123400000000
MON,0157251305,7E0,8,072E12343688211A
MON,0157255377,7E8,8,036E123400000000
MON,0157274880,7E0,8,042E123400000000
MON,0157278971,7E8,8,036E123400000000
MON,0157299229,7E0,8,042E12346A000000
MON,0157303314,7E8,8,036E123400000000
MON,0157323534,7E0,8,052E123412570000
MON,0157327617,7E8,8,036E123400000000
MON,0157347990,7E0,8,062E3333907AB900
MON,0157352069,7E8,8,037F2E3100000000
MON,0157372603,7E0,8,052E1234CE070000
MON,0157376690,7E8,8,036E123400000000
MON,0157396890,7E0,8,032E123400000000
MON,0157400981,7E8,8,037F2E1300000000
MON,0157421256,7E0,8,062E123443A84B00
MON,0157425332,7E8,8,036E123400000000
MON,0157445513,7E0,8,062E12344DD3ED00
MON,0157449590,7E8,8,036E123400000000
MON,0157469941,7E0,8,042E1001A1000000
MON,0157474032,7E8,8,037F2E3100000000
MON,0157494369,7E0,8,062E100120A96E00
MON,0157498450,7E8,8,037F2E3100000000
MON,0157518799,7E0,8,042E12346B000000
MON,0157522885,7E8,8,036E123400000000
MON,0157543096,7E0,8,062E12341049AC00
MON,0157547176,7E8,8,036E123400000000
MON,0157567454,7E0,8,052E12347E7F0000
MON,0157571535,7E8,8,036E123400000000
MON,0157591858,7E0,8,062E1234F3D7D100
MON,0157595936,7E8,8,036E123400000000
MON,0157616353,7E0,8,042E1234FC000000
MON,0157620437,7E8,8,036E123400000000
MON,0157640624,7E0,8,042E1234E5000000
MON,0157644710,7E8,8,036E123400000000
MON,0157664989,7E0,8,072E12341DC080CF
MON,0157669063,7E8,8,036E123400000000
MON,0157689490,7E0,8,072E1234C1FEEF72
MON,0157693563,7E8,8,036E123400000000
MON,0157713920,7E0,8,072E1234905B1ECF
MON,0157717995,7E8,8,036E123400000000
MON,0157738149,7E0,8,062E123459E2D700
MON,0157742229,7E8,8,036E123400000000
MON,0157762510,7E0,8,072E1234E28BD6CE
MON,0157766582,7E8,8,036E123400000000
MON,0157785997,7E0,8,072E1234D3C40DB2
MON,0157790076,7E8,8,036E123400000000
MON,0157810351,7E0,8,072E12347ED7DD77
MON,0157814424,7E8,8,036E123400000000
MON,0157834728,7E0,8,042E12340F000000
MON,0157838820,7E8,8,036E123400000000
MON,0157859104,7E0,8,072E3333AA5F0818
MON,0157863185,7E8,8,037F2E3100000000
MON,0157882536,7E0,8,052E1234E6E00000
MON,0157886619,7E8,8,036E123400000000
MON,0157907060,7E0,8,042E123466000000
MON,0157911147,7E8,8,036E123400000000
MON,0157931387,7E0,8,062E10015854F400
MON,0157935468,7E8,8,037F2E3100000000
MON,0157955783,7E0,8,042E123429000000
MON,0157959870,7E8,8,036E123400000000
MON,0157980196,7E0,8,062E12349DFDEE00
MON,0157984273,7E8,8,036E123400000000
MON,0158004470,7E0,8,062E1234D38CF800
MON,0158008547,7E8,8,036E123400000000
MON,0158028837,7E0,8,072E12341414A5C9
MON,0158032911,7E8,8,036E123400000000
MON,0158052391,7E0,8,072EF1876300217A
MON,0158056467,7E8,8,037F2E3100000000
MON,0158076789,7E0,8,052E22223C650000
MON,0158080871,7E8,8,037F2E3100000000
MON,0158101093,7E0,8,072E12349F8C1545
MON,0158105168,7E8,8,036E123400000000
MON,0158125541,7E0,8,042EF1873C000000
MON,0158129628,7E8,8,037F2E3100000000
MON,0158149855,7E0,8,072E33334C534157
MON,0158153930,7E8,8,037F2E3100000000
MON,0158174323,7E0,8,072E1234F54C387A
MON,0158178396,7E8,8,036E123400000000
MON,0158198728,7E0,8,042E123409000000
MON,0158202820,7E8,8,036E123400000000
MON,0158223030,7E0,8,062E1001B235B400
MON,0158227113,7E8,8,037F2E3100000000
MON,0158247254,7E0,8,032E123400000000
MON,0158251342,7E8,8,037F2E1300000000
MON,0158270766,7E0,8,052E12349C210000
MON,0158274849,7E8,8,036E123400000000
MON,0158294503,7E0,8,052E1234E1C20000
MON,0158298584,7E8,8,036E123400000000
MON,0158318603,7E0,8,072E1234D250F948
MON,0158322678,7E8,8,036E123400000000
MON,0158343414,7E0,8,072E1234FB998144
MON,0158347487,7E8,8,036E123400000000
MON,0158367431,7E0,8,042E12341E000000
MON,0158371515,7E8,8,036E123400000000
MON,0158391813,7E0,8,062E12342F5FC100
MON,0158395891,7E8,8,036E123400000000
MON,0158416251,7E0,8,072E12348914D8FB
MON,0158420323,7E8,8,036E123400000000
MON,0158440560,7E0,8,052E12343B300000
MON,0158444643,7E8,8,036E123400000000
MON,0158465029,7E0,8,052E1234B1480000
MON,0158469111,7E8,8,036E123400000000
MON,0158489392,7E0,8,042E12347F000000
MON,0158493477,7E8,8,036E123400000000
MON,0158513748,7E0,8,072E1234F84088B6
MON,0158517822,7E8,8,036E123400000000
MON,0158538210,7E0,8,042E100101000000
MON,0158542303,7E8,8,037F2E3100000000
MON,0158562647,7E0,8,052E12343FC20000
MON,0158566730,7E8,8,036E123400000000
MON,0158586901,7E0,8,072E123415EFCE49
MON,0158590976,7E8,8,036E123400000000
MON,0158611302,7E0,8,032E123400000000
MON,0158615390,7E8,8,037F2E1300000000
MON,0158635863,7E0,8,042E1234C7000000
